"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.530714429E1,5.000884908E-1,7.295397015E-1,1.394658699E1,1.397460573E1
2.531717829E1,6.267227000E-1,6.061906408E-1,1.302969679E1,1.305883789E1
2.532721329E1,1.198609700E0,8.060445249E-2,1.177817864E1,1.183928436E1
2.533724829E1,1.865702673E0,-4.237696454E-1,9.594794397E0,9.783685742E0
2.534728329E1,1.669121476E0,-5.713875747E-1,7.177273026E0,7.390919994E0
2.535732092E1,8.881827021E-1,-3.734879762E-1,5.023076334E0,5.114651272E0
2.536735592E1,1.487345647E-1,-1.997068267E-1,3.130347245E0,3.140235447E0
2.537739092E1,-3.715835381E-1,-7.733571276E-2,1.341386939E0,1.394049518E0
2.538742592E1,-4.209589254E-1,1.919081028E-1,-4.407216007E-1,6.389606138E-1
2.539745992E1,-3.185399000E-1,3.706057374E-1,-1.850599900E0,1.914036643E0
2.540749492E1,-3.627066972E-1,5.642564566E-1,-2.785063314E0,2.864702281E0
2.541752992E1,-4.729566062E-1,8.377718094E-1,-3.258609429E0,3.397658748E0
2.542756392E1,-6.177726594E-1,1.518654052E0,-3.421215234E0,3.793766844E0
2.543759892E1,-6.439901125E-1,1.929365842E0,-3.051701610E0,3.667432144E0
2.544763392E1,-1.089683089E0,2.265629420E0,-1.151450078E0,2.765198580E0
2.545766892E1,-1.722855633E0,2.217937336E0,2.786779472E0,3.956465264E0
2.546770292E1,-2.285843390E0,2.419848271E0,8.278289700E0,8.922489900E0
2.547773792E1,-1.904094029E0,1.142542430E0,1.493835896E1,1.510250131E1
2.548777292E1,-6.896757241E-1,-3.019519705E0,2.353502897E1,2.373795990E1
2.549780692E1,1.927176498E0,-1.064158867E1,3.391054828E1,3.559329576E1
2.550784192E1,4.591974573E0,-1.968021463E1,4.276012673E1,4.729508977E1
2.551787692E1,5.057863174E0,-2.586119169E1,4.777646708E1,5.456165340E1
2.552791192E1,3.675529646E0,-2.702166753E1,4.620176980E1,5.364963715E1
2.553794592E1,3.774945468E0,-2.535068532E1,3.535256989E1,4.366590956E1
2.554798092E1,6.126601464E0,-2.408130392E1,1.944415084E1,3.155185329E1
2.555801592E1,8.726681094E0,-2.317076848E1,7.102443284E-1,2.476981877E1
2.556805092E1,8.829081042E0,-1.984385714E1,-1.832544750E1,2.841748343E1
2.557808492E1,6.393478326E0,-1.537859583E1,-3.531913785E1,3.904893434E1
2.558811992E1,3.080717248E0,-9.904423177E0,-5.143485005E1,5.247029843E1
2.559815492E1,1.064482028E0,-4.972686784E0,-6.266747294E1,6.287346739E1
2.560818892E1,3.615361943E-1,-8.801597375E-1,-6.764452935E1,6.765122128E1
2.561822392E1,-4.889807180E-3,9.147471875E-1,-6.681288689E1,6.681914876E1
2.562825892E1,4.824570525E-1,-5.237637573E-1,-6.017486104E1,6.017907440E1
2.563829392E1,2.521990650E0,-3.805384904E0,-4.782557901E1,4.804297450E1
2.564832792E1,5.229388906E0,-6.306183490E0,-3.527697241E1,3.621573195E1
2.565836292E1,6.663691610E0,-6.837881334E0,-2.477375225E1,2.654995683E1
2.566839792E1,6.832282040E0,-7.657136473E0,-1.740705341E1,2.020686332E1
2.567843192E1,6.347106398E0,-8.569703234E0,-1.097172481E1,1.530046791E1
2.568846692E1,4.522498541E0,-9.931004620E0,-3.688656353E0,1.151885548E1
2.569850192E1,1.139049011E0,-1.112071186E1,4.697910333E0,1.212592374E1
2.570853692E1,-1.493711292E0,-1.137380157E1,1.174911213E1,1.642060204E1
2.571857092E1,-2.715775563E0,-1.104707437E1,1.573623843E1,1.941758195E1
2.572860592E1,-3.990632589E0,-9.096663664E0,1.682996246E1,1.954282668E1
2.573864092E1,-4.349976443E0,-6.576134818E0,1.568479814E1,1.755507724E1
2.574867592E1,-2.592589347E0,-4.715301414E0,1.349718285E1,1.453029704E1
2.575870992E1,-1.010101461E0,-2.337105053E0,1.181333911E1,1.208459126E1
2.576874492E1,-1.029644683E0,-5.557184985E-1,1.175914946E1,1.181721571E1
2.577877992E1,-1.260862885E0,7.568716340E-1,1.236197985E1,1.244914357E1
2.578881492E1,-7.476434121E-1,1.314185984E0,1.279263196E1,1.288167256E1
2.579884892E1,-2.751584569E-2,1.427632785E0,1.252807820E1,1.260918855E1
2.580888392E1,1.804455501E-1,1.179817845E0,1.174960914E1,1.181007391E1
2.581891892E1,1.355756983E-1,9.650634284E-1,1.027429231E1,1.032040749E1
2.582895292E1,1.057724328E0,9.043861406E-1,7.976942917E0,8.097426340E0
2.583898792E1,1.917161095E0,9.855645704E-1,5.786961849E0,6.175416717E0
2.584902292E1,2.017485867E0,1.017212991E0,4.096414860E0,4.678203308E0
2.585905792E1,1.473270742E0,1.044784951E0,3.193103072E0,3.668515981E0
2.586909192E1,1.197789628E0,8.059745045E-1,2.558614100E0,2.937822494E0
2.587912692E1,1.016433337E0,5.505271212E-1,1.869420918E0,2.197942540E0
2.588916192E1,5.600841028E-1,4.146459424E-1,9.124252582E-1,1.148105096E0
2.589919592E1,2.961736971E-1,2.010580451E-1,-2.955258805E-1,4.641968789E-1
2.590923092E1,-1.869387735E-2,2.139803186E-1,-1.179251835E0,1.198654215E0
2.591926592E1,-1.555100990E-1,8.750862546E-2,-1.673236892E0,1.682724828E0
2.592930092E1,-5.196681848E-2,-7.943223193E-3,-2.009855835E0,2.010543240E0
2.593933492E1,-2.102637004E-1,2.268167111E-1,-2.157704437E0,2.179758033E0
2.594936992E1,-4.756216209E-1,3.474262051E-1,-2.225179551E0,2.301813400E0
2.595940492E1,-6.699373513E-1,5.221171083E-1,-2.387400025E0,2.533989188E0
2.596943992E1,-6.332427109E-1,6.188198226E-1,-2.596102354E0,2.742933053E0
2.597947392E1,-6.462414367E-1,7.835681934E-1,-2.786554354E0,2.965888109E0
2.598950892E1,-8.288719086E-1,1.286399138E0,-2.832131061E0,3.219133071E0
2.599954392E1,-8.697503049E-1,1.719954099E0,-2.474945707E0,3.136887621E0
2.600957792E1,-9.157845566E-1,2.333314595E0,-1.199265100E0,2.778714655E0
2.601961292E1,-2.162392003E0,4.067507395E0,1.741002613E0,4.924595992E0
2.602964792E1,-4.173498704E0,6.495164330E0,7.615061079E0,1.084409546E1
2.603968292E1,-3.496579704E0,5.333802052E0,1.670479579E1,1.788087572E1
2.604971692E1,6.823043586E-1,-3.265731630E0,2.784433803E1,2.804349662E1
2.605975192E1,4.551582007E0,-1.621159017E1,4.089459363E1,4.422556210E1
2.606978692E1,5.078264694E0,-2.768284027E1,5.115160157E1,5.838334318E1
2.607982192E1,3.489287641E0,-3.073772043E1,5.460027533E1,6.275486158E1
2.608985592E1,3.423708194E0,-3.101739509E1,4.749619833E1,5.683035661E1
2.609989092E1,5.749339694E0,-2.980421479E1,3.212479692E1,4.419670466E1
2.610992592E1,7.808502760E0,-2.700245124E1,1.390259838E1,3.135900716E1
2.611996092E1,8.495051247E0,-2.342041652E1,-3.840480477E0,2.520775865E1
2.612999492E1,7.815371484E0,-1.806530488E1,-2.117906884E1,2.891346103E1
2.614002992E1,5.357996660E0,-1.145130993E1,-3.601867534E1,3.817310048E1
2.615006492E1,1.593312325E0,-6.579006386E0,-4.713732898E1,4.762089618E1
2.616009892E1,-1.234287729E0,-3.159419309E0,-5.645788897E1,5.655969080E1
2.617013392E1,-2.052500602E0,-3.311365932E-1,-6.251266674E1,6.254722946E1
2.618016892E1,-1.643262164E0,1.448380460E0,-6.356773833E1,6.360546732E1
2.619020392E1,-8.745499919E-1,-4.287389016E-1,-5.773695102E1,5.774516575E1
2.620023792E1,1.188453963E0,-2.834873990E0,-4.817026068E1,4.826823953E1
2.621027292E1,4.074858222E0,-5.262353754E0,-3.695561681E1,3.755015912E1
2.622030792E1,5.950642372E0,-7.905022749E0,-2.637321599E1,2.816817443E1
2.623034192E1,6.218259493E0,-9.275187344E0,-1.847175420E1,2.158475282E1
2.624037692E1,5.167078637E0,-9.554702379E0,-1.300734757E1,1.694644889E1
2.625041192E1,3.191845921E0,-8.484681795E0,-9.148834861E0,1.287939769E1
2.626044692E1,1.389492420E0,-8.193910285E0,-6.289693172E0,1.042262420E1
2.627048092E1,3.694131978E-2,-7.734386963E0,-2.976429818E0,8.287414604E0
2.628051592E1,-4.100911076E-1,-7.908572593E0,7.152571464E-1,7.951433076E0
2.629055092E1,-3.893315552E-1,-8.464473817E0,4.883955286E0,9.780179717E0
2.630058592E1,-2.758261358E-2,-8.121860309E0,8.894265803E0,1.204463947E1
2.631061992E1,2.540074334E-1,-7.532886649E0,1.204942980E1,1.421258807E1
2.632065492E1,-6.691356249E-2,-5.462757715E0,1.304206015E1,1.414006832E1
2.633068992E1,-1.303038486E-1,-3.009506055E0,1.173300773E1,1.211352864E1
2.634072492E1,-3.385950822E-2,-6.502586201E-1,9.758297165E0,9.779997255E0
2.635075892E1,3.033655348E-1,6.131511663E-1,8.516326926E0,8.543758500E0
2.636079392E1,7.516195187E-1,3.104839352E-1,9.337276003E0,9.372622650E0
2.637082892E1,1.164520506E0,-6.328014654E-1,1.159794640E1,1.167342736E1
2.638086392E1,9.639199322E-1,-1.707749936E0,1.385307130E1,1.399118064E1
2.639089792E1,5.464155053E-1,-2.194207435E0,1.460274515E1,1.477678186E1
2.640093292E1,1.264802447E-1,-1.418068640E0,1.319737857E1,1.327394881E1
2.641096792E1,-1.099777576E-1,-1.295972492E-1,1.050929425E1,1.051066868E1
2.642100192E1,1.719840809E-1,8.963614950E-1,7.480362280E0,7.535838526E0
2.643103692E1,4.157068466E-1,1.696205925E0,4.852770331E0,5.157451561E0
2.644107192E1,2.998306006E-2,1.724534515E0,3.877322613E0,4.243648068E0
2.645110692E1,-5.306973857E-1,1.132079130E0,4.441229260E0,4.613866081E0
2.646114092E1,-8.994983800E-1,7.068052885E-1,5.271053826E0,5.393763018E0
2.647117592E1,-9.680810302E-1,5.073115928E-1,6.309858465E0,6.403816032E0
2.648121092E1,-7.274692755E-1,3.910648526E-1,7.694166890E0,7.738368523E0
2.649124592E1,-6.450809106E-1,7.545700237E-1,9.477626721E0,9.529476038E0
2.650127992E1,-5.459891702E-1,2.241752899E0,1.145230161E1,1.168241296E1
2.651131492E1,-2.058003563E-1,3.553816636E0,1.473022732E1,1.515425892E1
2.652134992E1,1.191302946E0,-1.334436938E-1,2.113479372E1,2.116876273E1
2.653138492E1,2.726632088E0,-9.932103896E0,3.294938765E1,3.452163606E1
2.654141892E1,2.241741497E0,-2.180459227E1,4.679319929E1,5.167271184E1
2.655145392E1,4.294349761E-1,-3.173696748E1,5.635052473E1,6.467457891E1
2.656148892E1,5.734119538E-1,-3.626558923E1,5.483104388E1,6.574165450E1
2.657152392E1,4.905793467E0,-3.531005362E1,3.832493414E1,5.234183100E1
2.658155792E1,8.365836552E0,-3.034599206E1,1.630844813E1,3.545182556E1
2.659159292E1,9.099603644E0,-2.491988586E1,-4.518020158E0,2.691126166E1
2.660162792E1,9.083119174E0,-1.954344007E1,-2.360476520E1,3.196301055E1
2.661166192E1,7.168992784E0,-1.393251625E1,-4.076682495E1,4.367428858E1
2.662169692E1,3.187447645E0,-7.982929881E0,-5.461000510E1,5.528236291E1
2.663173192E1,1.015075175E-1,-2.277429393E0,-6.613031568E1,6.616959755E1
2.664176692E1,-1.799041345E0,1.600608042E0,-7.140965442E1,7.145024311E1
2.665180092E1,-2.064532856E0,1.125331736E0,-6.894749482E1,6.898757649E1
2.666183592E1,-1.629563161E0,8.210443872E-1,-6.032310901E1,6.035070067E1
2.667187092E1,-4.354266545E-1,-1.696819298E0,-4.869647266E1,4.872797186E1
2.668190592E1,3.022090287E-1,-3.866569291E0,-3.715663940E1,3.735850024E1
2.669193992E1,1.416936473E0,-5.429351403E0,-2.719347276E1,2.776635601E1
2.670197492E1,2.984344025E0,-7.495213623E0,-1.790856208E1,1.964182100E1
2.671200992E1,3.527651223E0,-8.532889749E0,-9.079782752E0,1.294978708E1
2.672204492E1,3.217164364E0,-8.196495924E0,-2.358713585E0,9.115712904E0
2.673207892E1,2.304518959E0,-8.441501276E0,3.027919230E0,9.259484127E0
2.674211392E1,9.358522008E-1,-8.792985011E0,7.785495721E0,1.178161060E1
2.675214892E1,-4.138911400E-1,-9.209565212E0,1.172131797E1,1.491230003E1
2.676218392E1,-1.421048966E0,-8.169785843E0,1.423594230E1,1.647503669E1
2.677221792E1,-9.496598158E-1,-6.561132032E0,1.422156166E1,1.569086114E1
2.678225292E1,3.087961729E-1,-4.814206482E0,1.194389107E1,1.288132264E1
2.679228792E1,1.190499977E0,-3.216836920E0,9.894960043E0,1.047261019E1
2.680232292E1,1.584440637E0,-1.801571581E0,9.277806897E0,9.582996040E0
2.681235692E1,1.393313868E0,-7.399839981E-1,1.028329235E1,1.040360521E1
2.682239192E1,8.687923848E-1,6.293621331E-2,1.156595160E1,1.159870673E1
2.683242692E1,5.665518177E-1,5.782603920E-1,1.177493460E1,1.180273065E1
2.684246092E1,8.662270651E-1,7.695918862E-1,1.052675754E1,1.059033736E1
2.685249592E1,1.103279912E0,1.062492074E0,8.552313030E0,8.688393070E0
2.686253092E1,1.334249681E0,1.271920847E0,6.679868517E0,6.929548922E0
2.687256592E1,1.784142639E0,9.009075589E-1,5.407649462E0,5.765194887E0
2.688259992E1,2.523491630E0,4.480945741E-1,4.719436272E0,5.370463433E0
2.689263492E1,2.837746142E0,1.079355079E-1,4.791202658E0,5.569566963E0
2.690266992E1,2.332519813E0,-2.836895080E-1,5.256697158E0,5.757950453E0
2.691270492E1,1.338692834E0,-4.648342024E-1,5.177332315E0,5.367768553E0
2.692273892E1,4.703723927E-1,-2.914313677E-1,4.123017937E0,4.159983094E0
2.693277392E1,-1.269241945E-1,-7.943150103E-2,2.754205218E0,2.758272194E0
2.694280892E1,-6.255064061E-1,3.951894785E-1,1.055103752E0,1.288672540E0
2.695284392E1,-6.494364285E-1,7.869812132E-1,-8.149363858E-1,1.305843948E0
2.696287792E1,-3.206768015E-1,7.317767731E-1,-1.879841825E0,2.042580756E0
2.697291292E1,-1.601249043E-2,6.129354040E-1,-1.827260154E0,1.927388357E0
2.698294792E1,1.291508874E-1,3.662106778E-1,-1.113351960E0,1.179127983E0
2.699298292E1,2.269920180E-1,4.443363494E-1,-8.261402357E-1,9.651258242E-1
2.700301692E1,3.543916277E-1,7.696121322E-1,-1.157800739E0,1.434712101E0
2.701305192E1,1.080243490E-1,1.294546794E0,-1.694871590E0,2.135441493E0
2.702308692E1,-3.962685456E-1,1.931395849E0,-2.012039185E0,2.817023317E0
2.703312192E1,-1.107873192E0,2.600040746E0,-1.404149782E0,3.155825011E0
2.704315592E1,-1.447835500E0,3.244717614E0,3.560697055E-1,3.570883037E0
2.705319092E1,-7.282545566E-1,4.126249108E0,3.706319622E0,5.594022841E0
2.706322592E1,-1.651505861E-1,5.894243639E0,1.017782963E1,1.176255069E1
2.707326092E1,2.060840632E0,1.831869514E0,2.065224406E1,2.083549843E1
2.708329492E1,4.790653313E0,-1.104150548E1,3.513651761E1,3.714081410E1
2.709332992E1,5.458754711E0,-2.597081763E1,4.925869882E1,5.595266554E1
2.710336492E1,2.881127220E0,-3.304845819E1,5.750092933E1,6.638417248E1
2.711339992E1,1.328116683E0,-3.302795785E1,5.291611350E1,6.239170587E1
2.712343392E1,5.377737445E0,-3.106592464E1,3.667112871E1,4.836096995E1
2.713346892E1,1.111357709E1,-2.853822945E1,1.688018536E1,3.496974111E1
2.714350392E1,1.288892157E1,-2.412114451E1,-1.143596683E0,2.737264556E1
2.715353892E1,1.078191483E1,-1.906817721E1,-1.691037922E1,2.767319994E1
2.716357292E1,6.774437290E0,-1.337052866E1,-3.412399270E1,3.727077830E1
2.717360792E1,8.909035577E-1,-7.188863962E0,-5.107729983E1,5.158840987E1
2.718364292E1,-5.807697830E0,-3.910382186E0,-6.221870616E1,6.261140343E1
2.719367792E1,-1.056617947E1,-1.191855508E-1,-6.758382122E1,6.840490658E1
2.720371192E1,-1.094317285E1,1.663655060E0,-6.755523535E1,6.845604870E1
2.721374692E1,-9.466483097E0,-9.890325540E-1,-5.967568191E1,6.042995531E1
2.722378192E1,-7.727693655E0,-4.591751794E0,-4.695665002E1,4.780929214E1
2.723381692E1,-3.744048488E0,-8.474302402E0,-3.556752055E1,3.675432245E1
2.724385092E1,-1.940591472E-1,-9.862388713E0,-2.687223375E1,2.862553609E1
2.725388592E1,2.443141385E0,-1.063429485E1,-2.037196129E1,2.311004054E1
2.726392092E1,3.592232843E0,-1.042934410E1,-1.457133274E1,1.827564207E1
2.727395492E1,2.827079651E0,-9.953819286E0,-8.650310025E0,1.348698488E1
2.728398992E1,1.405702656E0,-9.804389012E0,-3.698261574E0,1.057256745E1
2.729402492E1,-1.811442376E-1,-9.487171131E0,2.856259596E-1,9.493198170E0
2.730405992E1,-1.308912088E0,-8.968102688E0,3.558601413E0,9.736722276E0
2.731409492E1,-2.227184854E0,-8.364900997E0,6.890013939E0,1.106364376E1
2.732412892E1,-2.166781654E0,-8.607127753E0,1.049711801E1,1.374652965E1
2.733416392E1,-1.218313720E0,-8.647860042E0,1.417804785E1,1.665193119E1
2.734419892E1,-3.291024200E-1,-7.349574684E0,1.652498689E1,1.808866353E1
2.735423392E1,4.858596204E-1,-5.663887315E0,1.670830646E1,1.764888619E1
2.736426433E1,4.297476925E-1,-3.503860949E0,1.571633568E1,1.610791519E1
2.737429933E1,3.618655387E-1,-1.802231293E0,1.480077281E1,1.491448490E1
2.738433433E1,5.649117102E-1,-8.457234380E-1,1.460696100E1,1.464232505E1
2.739436833E1,1.066737080E0,-6.560966264E-1,1.471392411E1,1.476712408E1
2.740440333E1,1.562385086E0,-1.124175595E0,1.506361100E1,1.518608555E1
2.741443833E1,1.990307570E0,-1.576378934E0,1.474625688E1,1.496323450E1
2.742447333E1,2.861984605E0,-1.844524643E0,1.304137251E1,1.347852455E1
2.743450733E1,3.165558009E0,-1.539367229E0,1.024886628E1,1.083649708E1
2.744454233E1,2.380964287E0,-2.913018519E-1,6.882044184E0,7.288098508E0
2.745457733E1,1.526543115E0,6.874257155E-1,3.786965590E0,4.140530929E0
2.746461233E1,8.262985490E-1,1.127640070E0,1.903193266E0,2.361458453E0
2.747464633E1,4.700117657E-1,8.582582603E-1,1.016070664E0,1.410644496E0
2.748468133E1,3.649614932E-1,1.116495131E-1,6.954631519E-1,7.933041668E-1
2.749471633E1,1.465240249E-1,-2.960141230E-1,2.417186326E-1,4.092939631E-1
2.750475133E1,-3.011045627E-2,-3.443134399E-1,-6.943726462E-1,7.756363557E-1
2.751478633E1,-1.842765362E-1,-1.846961470E-1,-1.848914732E0,1.867232229E0
2.752482033E1,-5.483172026E-1,1.007842170E-1,-2.690899168E0,2.748044313E0
2.753485533E1,-7.265311629E-1,5.666196088E-1,-3.586422465E0,3.702881501E0
2.754489033E1,-7.639143129E-1,8.122731252E-1,-4.304350619E0,4.446435309E0
2.755492533E1,-9.122991045E-1,1.024248287E0,-4.024699345E0,4.252008822E0
2.756495933E1,-1.138811103E0,1.489078689E0,-2.859103682E0,3.418876999E0
2.757499433E1,-1.560201881E0,2.326861170E0,-1.129214872E0,3.020536217E0
2.758502933E1,-2.582341809E0,3.492332579E0,2.244906303E0,4.889220834E0
2.759506433E1,-3.532823670E0,4.002894493E0,7.489841201E0,9.197919799E0
2.760509833E1,-3.917516958E0,2.925511680E0,1.502787866E1,1.580324950E1
2.761513333E1,-1.423628904E0,-5.713066492E0,2.512685157E1,2.580745082E1
2.762516833E1,2.090574747E-1,-1.854029526E1,3.914377354E1,4.331306108E1
2.763520333E1,-8.413397073E-1,-2.994805161E1,5.307760424E1,6.094937014E1
2.764523733E1,-3.492686335E0,-3.503742134E1,6.061684974E1,7.010151371E1
2.765527233E1,-1.171757166E0,-3.764073039E1,5.611280501E1,6.757843210E1
2.766530733E1,6.073037460E0,-3.783484391E1,3.952372561E1,5.504981457E1
2.767534233E1,1.216921820E1,-3.453319722E1,1.770306285E1,4.066976784E1
2.768537633E1,1.316321212E1,-2.900517639E1,-5.448902737E0,3.231502672E1
2.769541133E1,1.137105689E1,-2.181517573E1,-2.823046242E1,3.744545147E1
2.770544633E1,6.901109031E0,-1.340042547E1,-4.798888940E1,5.030039975E1
2.771548133E1,5.505178387E-1,-7.517616645E0,-6.259657662E1,6.304878298E1
2.772551533E1,-3.445777633E0,-4.851799693E0,-7.134916615E1,7.159690533E1
2.773555033E1,-4.692969143E0,-9.744501829E-1,-7.505021041E1,7.520310895E1
2.774558533E1,-3.364977883E0,1.819294492E0,-7.326590215E1,7.336569584E1
2.775562033E1,-5.594711684E-1,-4.411139488E-2,-6.571799809E1,6.572039430E1
2.776565433E1,3.879695413E0,-3.001151554E0,-5.502236010E1,5.524055628E1
2.777568933E1,8.084228799E0,-5.390870876E0,-4.251868351E1,4.361484485E1
2.778572433E1,9.693232273E0,-7.117773514E0,-3.118307477E1,3.342163377E1
2.779575933E1,9.387249817E0,-9.512370876E0,-2.192005607E1,2.567283617E1
2.780579333E1,7.673249645E0,-1.161726092E1,-1.418795303E1,1.987806637E1
2.781582833E1,5.045460645E0,-1.273340551E1,-7.037714022E0,1.539888657E1
2.782586333E1,1.627923602E0,-1.316745953E1,1.525556105E-1,1.326858693E1
2.783589833E1,-1.582092834E0,-1.244231591E1,6.401378499E0,1.408161531E1
2.784593333E1,-3.763752143E0,-1.229968829E1,1.121691025E1,1.706655319E1
2.785596733E1,-5.317459084E0,-1.181493540E1,1.576848583E1,2.040865539E1
2.786600233E1,-4.409563956E0,-1.083882461E1,2.001560390E1,2.318509807E1
2.787603733E1,-2.389369074E0,-9.011330568E0,2.223510639E1,2.411043590E1
2.788607133E1,-1.300765016E0,-6.702640498E0,2.233468447E1,2.335498897E1
2.789610633E1,-7.011557087E-1,-4.209183676E0,2.093375241E1,2.136424201E1
2.790614133E1,-7.594012856E-2,-2.249821326E0,1.984017340E1,1.996747213E1
2.791617633E1,3.411123086E-1,-8.759476957E-1,1.933069263E1,1.935353507E1
2.792621133E1,3.927436613E-1,-4.066959219E-1,1.887978343E1,1.888824691E1
2.793624533E1,5.917887659E-1,-2.741719951E-1,1.760285327E1,1.761493195E1
2.794628033E1,7.342615474E-1,-7.585972935E-2,1.497008127E1,1.498826968E1
2.795631533E1,9.552376210E-1,-7.117318600E-2,1.166792237E1,1.170717545E1
2.796635033E1,7.617958666E-1,1.964453959E-1,8.635920612E0,8.671680838E0
2.797638433E1,1.404707680E-1,4.195885938E-1,5.875184054E0,5.891822663E0
2.798641933E1,-4.032465397E-1,7.017343638E-1,3.160875558E0,3.262847404E0
2.799645433E1,-6.562081620E-1,6.289875459E-1,1.259927039E0,1.553592813E0
2.800648933E1,-7.532205594E-1,2.972052008E-1,2.853575724E-1,8.585459141E-1
2.801652333E1,-9.128341247E-1,1.693280563E-2,-3.312798500E-2,9.135919891E-1
2.802655833E1,-1.055967678E0,-4.802144992E-1,-1.348689526E-1,1.167845596E0
2.803659333E1,-1.001510732E0,-8.995850649E-1,-3.242017955E-1,1.384696298E0
2.804662833E1,-8.463214619E-1,-6.373215824E-1,-1.960969019E-1,1.077447359E0
2.805666233E1,-6.070409721E-1,-3.620413207E-1,-4.606553435E-1,8.436681843E-1
2.806669733E1,-3.513308661E-2,4.134741604E-2,-4.741834617E-1,4.772775900E-1
2.807673233E1,5.102452506E-1,2.109816471E-1,-4.087659824E-1,6.869884275E-1
2.808676733E1,7.608460595E-1,2.856800464E-1,-4.635731041E-1,9.356280447E-1
2.809680133E1,6.060967930E-1,4.610756122E-1,-5.550229722E-1,9.423346233E-1
2.810683633E1,2.861247637E-1,3.852405873E-1,-7.483149648E-1,8.889617410E-1
2.811687133E1,2.370261324E-1,2.019900913E-1,-9.380343086E-1,9.883773310E-1
2.812690633E1,2.381415984E-1,1.117113474E-1,-1.389035899E0,1.413722595E0
2.813694033E1,1.163252574E-1,-1.111517689E-1,-1.592810195E0,1.600915550E0
2.814697533E1,-2.480659131E-1,-2.240430113E-1,-1.397374029E0,1.436797183E0
2.815701033E1,-4.943526281E-1,-4.436517135E-1,-9.855587232E-1,1.188502150E0
2.816704533E1,-5.013133729E-1,-6.330134270E-1,-7.489458793E-1,1.101336019E0
2.817707933E1,-3.904629183E-1,-6.127393761E-1,-7.037059718E-1,1.011490449E0
2.818711433E1,-1.825866543E-1,-6.020624334E-1,-7.380098319E-1,9.697811980E-1
2.819714933E1,2.700082476E-2,-6.352282061E-1,-5.970802402E-1,8.722091100E-1
2.820718433E1,2.456078167E-1,-5.711126824E-1,-5.974661565E-1,8.622405139E-1
2.821721933E1,4.457248073E-1,-4.451320458E-1,-6.477223903E-1,9.035250062E-1
2.822725333E1,6.089485531E-1,-4.562383934E-1,-6.444099426E-1,9.971138281E-1
2.823728833E1,3.615402874E-1,-4.174704400E-1,-5.709858710E-1,7.943662962E-1
2.824732333E1,-7.195348780E-2,-4.749456462E-1,-4.437954819E-1,6.539916674E-1
2.825735833E1,-3.471779908E-1,-4.578382281E-1,-4.196458966E-1,7.115132317E-1
